,date,content,id,likeCount,retweetCount,retweetedTweet,username,verified,followersCount
0,2016-06-13 23:21:40+00:00,I screamed inside the bank when Italy scored..I scared tf outta some people😂😂😂🇮🇹,742497194041868288,4,0,,vic__commisso,False,424
1,2016-06-13 22:24:14+00:00,"@Bank_Rolle @ratedlexx__ Fab chillin' my nigga ... Flyest in the game, got NY on lockdown, tf he need to reach for a radio single for?",742482737957896193,0,0,,ACP_III,False,784
2,2016-06-13 21:32:10+00:00,When u realize u have enough money in ur bank account to fly TF out this country https://t.co/jFCZrTs6P7,742469635346419712,2,0,,123madit,False,235
3,2016-06-13 19:56:18+00:00,Chase bank need to hurry TF up,742445513010614272,0,0,,SlimToNONE_,False,3743
4,2016-06-13 19:37:24+00:00,Why tf is my bank account always locked -_-,742440755583713280,0,0,,skotty_6,False,142
5,2016-06-13 18:45:23+00:00,who tf hacked my bank account 😡😡😡😡,742427663453847552,0,0,,Mariaah_Ramosss,False,1984
6,2016-06-13 18:04:31+00:00,"Somebody was able to spend over $500 on my bank card, how tf?",742417381373448192,0,0,,SneakerheadKM,False,1040
7,2016-06-13 16:43:03+00:00,I wanna go to the nail store so bad today but the way my bank account set up is telling me stay tf outta there 😢😂,742396878235570176,0,0,,LovelyKiiiiii,False,452
8,2016-06-13 16:34:45+00:00,New bank workers piss me tf off.,742394791103627264,0,0,,CierraJane0817,False,228
9,2016-06-13 16:17:06+00:00,how tf do you have pending transactions on your bank card,742390346986881024,0,0,,mitsujiqca,False,83
10,2016-06-13 14:07:39+00:00,Access Bank should Kuku ask for blood group on their deposit slip too smh. Tf u need my mothers maiden name for?,742357769433579520,0,0,,KidMarleymusic,False,5639
11,2016-06-13 10:32:19+00:00,Tf boog doin up lol,742303579113848833,0,0,,bank_bankroll,False,339
12,2016-06-13 08:06:57+00:00,@tavlur tf I look like? a bank?,742266997870723072,1,0,,headasskass,False,229
13,2016-06-13 02:26:53+00:00,Just because I robbed a bank doesn't make me a robber. Tf kind of logic is this? https://t.co/SwNSNPnCVn,742181414993563648,1,1,,rebeccagall__,False,329
14,2016-06-13 00:34:53+00:00,And if I get this sales job I'll keep both and bank tf up 😌,742153230373658624,0,0,,WinterWubsBass,False,1473
15,2016-06-12 23:46:25+00:00,How tf do i leave my mf bank card in someone elses mf car im mf mad as a mf,742141033518137346,0,1,,stacks24thousan,False,385
16,2016-06-12 23:41:17+00:00,@Erwin_ZL kalimantan kok... Pake bank tf aja. Kalo udah konfirmasi pembayaran udah selesai ya stepnya? Tinggal tunggu aja?,742139743421370368,0,0,,nidalingga,False,944
